idiom,label,count
"movsxd rdi, edi   | * | jz short loc_402686 ",icc,1
"cmp rdi, rbx  | * | mov [rsp+200h+var_E0], edx ",icc,1
jz short loc_402686  | * | call _Z2gpi  ,icc,1
"mov [rsp+200h+var_E0], edx  | * | mov edx, [rsp+200h+var_E0] ",icc,1
"mov edx, [rsp+200h+var_E0]  | * | mov dword ptr ds:p[rbx*4], edi ",icc,1
"mov edi, eax  | * | mov eax, dword ptr cs:qword_22BBA8D0+4 ",icc,6
"mov dword ptr ds:p[rbx*4], edi  | * | loc_402686:  ",icc,1
"mov eax, dword ptr cs:qword_22BBA8D0+4  | * | xor r15d, r15d ",icc,1
"loc_402686:   | * | mov ebx, 1 ",icc,1
"xor r15d, r15d  | * | cmp edx, edi ",icc,1
"mov ebx, 1  | * | cmovz r15d, ebx ",icc,1
"cmp edx, edi  | * | imul rbx, r14, 5DC4h ",icc,1
"cmovz r15d, ebx  | * | or dword ptr cs:cur, r15d ",icc,1
"imul rbx, r14, 5DC4h  | * | movsxd r15, ds:dword_118CF548[rbx] ",icc,1
"or dword ptr cs:cur, r15d  | * | mov edx, dword ptr ds:p[r15*4] ",icc,1
"movsxd r15, ds:dword_118CF548[rbx]  | * | movsxd rdi, edx ",icc,1
"mov edx, dword ptr ds:p[r15*4]  | * | cmp rdi, r15 ",icc,2
"movsxd rdi, edx  | * | jz short loc_4026D0 ",icc,1
"cmp rdi, r15  | * | mov edi, edx  ",icc,2
jz short loc_4026D0  | * | call _Z2gpi  ,icc,1
"call _Z2gpi   | * | mov dword ptr ds:p[r15*4], edx ",icc,2
"mov dword ptr ds:p[r15*4], edx  | * | loc_4026D0:  ",icc,1
"mov eax, dword ptr cs:qword_22BBA8D0+4  | * | movsxd r15, ds:q[r12+r13*4] ",icc,3
"loc_4026D0:   | * | mov edi, dword ptr ds:p[r15*4] ",icc,1
"movsxd r15, ds:q[r12+r13*4]  | * | movsxd rdi, edi  ",icc,3
"mov edi, dword ptr ds:p[r15*4]  | * | cmp rdi, r15 ",icc,3
"movsxd rdi, edi   | * | jz short loc_40270B ",icc,1
"cmp rdi, r15  | * | mov [rsp+200h+var_D8], edx ",icc,1
jz short loc_40270B  | * | call _Z2gpi  ,icc,1
"mov [rsp+200h+var_D8], edx  | * | mov edx, [rsp+200h+var_D8] ",icc,1
"mov edx, [rsp+200h+var_D8]  | * | mov dword ptr ds:p[r15*4], edi ",icc,1
"mov dword ptr ds:p[r15*4], edi  | * | loc_40270B:  ",icc,1
"mov eax, dword ptr cs:qword_22BBA8D0+4  | * | movsxd rsi, cs:n ",icc,2
"loc_40270B:   | * | lea rcx, ds:0[r14*4] ",icc,1
"movsxd rsi, cs:n  | * | mov r15d, 1 ",icc,1
"lea rcx, ds:0[r14*4]  | * | cmp edx, edi ",icc,1
"mov r15d, 1  | * | mov edx, 0 ",icc,2
"cmp edx, edi  | * | cmovz edx, r15d ",icc,2
"mov edx, 0  | * | lea rdi, [rcx+rsi*4] ",icc,1
"cmovz edx, r15d  | * | movsxd r15, ds:dword_118CF544[rbx+rdi] ",icc,1
"lea rdi, [rcx+rsi*4]  | * | or dword ptr cs:cur+4, edx ",icc,1
"movsxd r15, ds:dword_118CF544[rbx+rdi]  | * | mov edx, dword ptr ds:p[r15*4] ",icc,1
"or dword ptr cs:cur+4, edx  | * | movsxd rdi, edx ",icc,1
"movsxd rdi, edx  | * | jz short loc_402764 ",icc,1
jz short loc_402764  | * | call _Z2gpi  ,icc,1
"mov dword ptr ds:p[r15*4], edx  | * | loc_402764:  ",icc,1
"loc_402764:   | * | mov edi, dword ptr ds:p[r15*4] ",icc,1
"movsxd rdi, edi   | * | jz short loc_40279F ",icc,1
"cmp rdi, r15  | * | mov [rsp+200h+var_D0], edx ",icc,1
jz short loc_40279F  | * | call _Z2gpi  ,icc,1
"mov [rsp+200h+var_D0], edx  | * | mov edx, [rsp+200h+var_D0] ",icc,1
"mov edx, [rsp+200h+var_D0]  | * | mov dword ptr ds:p[r15*4], edi ",icc,1
"mov dword ptr ds:p[r15*4], edi  | * | loc_40279F:  ",icc,1
"loc_40279F:   | * | xor ecx, ecx ",icc,1
"movsxd rsi, cs:n  | * | cmp edx, edi ",icc,1
"cmp edx, edi  | * | cmovz ecx, edx ",icc,1
"mov edx, 1  | * | imul rdi, rsi, 5DC4h ",icc,1
"cmovz ecx, edx  | * | or dword ptr cs:cur+8, ecx ",icc,1
"imul rdi, rsi, 5DC4h  | * | lea r8, [rdi+r14*4] ",icc,1
"or dword ptr cs:cur+8, ecx  | * | movsxd rbx, ds:dword_118C9784[rbx+r8] ",icc,1
"lea r8, [rdi+r14*4]  | * | mov edx, dword ptr ds:p[rbx*4] ",icc,1
"movsxd rbx, ds:dword_118C9784[rbx+r8]  | * | movsxd rdi, edx ",icc,1
"movsxd rdi, edx  | * | jz short loc_4027F0 ",icc,1
jz short loc_4027F0  | * | call _Z2gpi  ,icc,1
"mov dword ptr ds:p[rbx*4], edx  | * | loc_4027F0:  ",icc,1
"loc_4027F0:   | * | mov edi, dword ptr ds:p[rbx*4] ",icc,1
"movsxd rdi, edi   | * | jz short loc_402829 ",icc,1
"cmp rdi, rbx  | * | mov [rsp+200h+var_C8], edx ",icc,1
jz short loc_402829  | * | call _Z2gpi  ,icc,1
"mov [rsp+200h+var_C8], edx  | * | mov edx, [rsp+200h+var_C8] ",icc,1
"mov edx, [rsp+200h+var_C8]  | * | mov dword ptr ds:p[rbx*4], edi ",icc,1
"mov dword ptr ds:p[rbx*4], edi  | * | loc_402829:  ",icc,1
"mov eax, dword ptr cs:qword_22BBA8D0+4  | * | movsxd rbx, cs:n ",icc,1
"loc_402829:   | * | mov r15d, 1 ",icc,1
"movsxd rbx, cs:n  | * | cmp edx, edi ",icc,1
"mov edx, 0  | * | imul rcx, rbx, 0BB88h ",icc,1
"cmovz edx, r15d  | * | add rbx, r14 ",icc,1
"imul rcx, rbx, 0BB88h  | * | or dword ptr cs:cur+0Ch, edx ",icc,1
"add rbx, r14  | * | movsxd r15, ds:dword_118C39BC[rcx+rbx*4] ",icc,1
"or dword ptr cs:cur+0Ch, edx  | * | mov ebx, dword ptr ds:p[r15*4] ",icc,1
"movsxd r15, ds:dword_118C39BC[rcx+rbx*4]  | * | movsxd rbx, ebx ",icc,1
"movsxd rbx, ebx  | * | jz short loc_402880 ",icc,1
jz short loc_402880  | * | call _Z2gpi  ,icc,1
"mov ebx, eax  | * | mov eax, dword ptr cs:qword_22BBA8D0+4 ",icc,2
"mov dword ptr ds:p[r15*4], ebx  | * | loc_402880:  ",icc,1
"loc_402880:   | * | mov edi, dword ptr ds:p[r15*4] ",icc,1
"movsxd rdi, edi   | * | jz short loc_4028AD ",icc,1
"cmp rdi, r15  | * | call _Z2gpi  ",icc,1
"jz short loc_4028AD  | * | mov edi, eax ",icc,1
"call _Z2gpi   | * | mov dword ptr ds:p[r15*4], edi ",icc,1
"mov dword ptr ds:p[r15*4], edi  | * | loc_4028AD:  ",icc,1
"mov eax, dword ptr cs:qword_22BBA8D0+4  | * | xor ecx, ecx ",icc,1
"loc_4028AD:   | * | mov edx, 1 ",icc,1
"xor ecx, ecx  | * | cmp ebx, edi ",icc,1
"mov edx, 1  | * | movsxd rbx, cs:n ",icc,1
"cmp ebx, edi  | * | cmovz ecx, edx ",icc,1
"movsxd rbx, cs:n  | * | add r14, rbx ",icc,1
"cmovz ecx, edx  | * | imul r14, 5DC4h ",icc,1
"add r14, rbx  | * | movsxd r14, ds:dword_118C977C[r14+rbx*8] ",icc,1
"imul r14, 5DC4h  | * | or dword ptr cs:qword_22BBA8D0, ecx ",icc,1
"movsxd r14, ds:dword_118C977C[r14+rbx*8]  | * | mov ebx, dword ptr ds:p[r14*4] ",icc,1
"or dword ptr cs:qword_22BBA8D0, ecx  | * | movsxd rbx, ebx ",icc,1
"mov ebx, dword ptr ds:p[r14*4]  | * | cmp rbx, r14 ",icc,1
"movsxd rbx, ebx  | * | jz short loc_4028FF ",icc,1
jz short loc_4028FF  | * | call _Z2gpi  ,icc,1
"mov dword ptr ds:p[r14*4], ebx  | * | loc_4028FF:  ",icc,1
"mov eax, dword ptr cs:qword_22BBA8D0+4  | * | movsxd r14, ds:q[r12+r13*4] ",icc,1
"loc_4028FF:   | * | mov edi, dword ptr ds:p[r14*4] ",icc,1
"movsxd r14, ds:q[r12+r13*4]  | * | movsxd rdi, edi  ",icc,1
"mov edi, dword ptr ds:p[r14*4]  | * | cmp rdi, r14 ",icc,1
"movsxd rdi, edi   | * | jz short loc_40292C ",icc,1
"cmp rdi, r14  | * | call _Z2gpi  ",icc,1
"jz short loc_40292C  | * | mov edi, eax ",icc,1
"call _Z2gpi   | * | mov dword ptr ds:p[r14*4], edi ",icc,1
"mov dword ptr ds:p[r14*4], edi  | * | loc_40292C:  ",icc,1
"mov eax, dword ptr cs:qword_22BBA8D0+4  | * | xor edx, edx ",icc,1
"loc_40292C:   | * | mov r14d, 1 ",icc,1
"xor edx, edx  | * | cmp ebx, edi ",icc,1
"mov r14d, 1  | * | mov ecx, [rsp+200h+var_C0] ",icc,1
"cmp ebx, edi  | * | cmovz edx, r14d ",icc,1
"mov ecx, [rsp+200h+var_C0]  | * | mov r14d, ecx ",icc,1
"cmovz edx, r14d  | * | inc ecx ",icc,1
"mov r14d, ecx  | * | or eax, edx ",icc,1
"inc ecx  | * | mov dword ptr cs:qword_22BBA8D0+4, eax ",icc,1
"or eax, edx  | * | mov [rsp+200h+var_C0], ecx ",icc,1
"mov dword ptr cs:qword_22BBA8D0+4, eax  | * | cmp ecx, cs:n ",icc,1
"mov [rsp+200h+var_C0], ecx  | * | jl loc_40261D ",icc,1
"cmp ecx, cs:n  | * | mov ecx, [rsp+200h+var_140] ",icc,1
jl loc_40261D  | * | loc_402968:  ,icc,1
"mov ecx, [rsp+200h+var_140]  | * | mov edx, dword ptr cs:cur ",icc,1
"loc_402968:   | * | mov ebx, 1 ",icc,1
"mov edx, dword ptr cs:cur  | * | add edx, dword ptr cs:cur+4 ",icc,1
"mov ebx, 1  | * | mov esi, ecx ",icc,1
"add edx, dword ptr cs:cur+4  | * | add edx, dword ptr cs:cur+8 ",icc,1
"mov esi, ecx  | * | add edx, dword ptr cs:cur+0Ch ",icc,1
"add edx, dword ptr cs:cur+8  | * | add edx, dword ptr cs:qword_22BBA8D0 ",icc,1
"add edx, dword ptr cs:cur+0Ch  | * | add edx, eax ",icc,1
"add edx, dword ptr cs:qword_22BBA8D0  | * | xor eax, eax ",icc,1
"add edx, eax  | * | cmp edx, 3 ",icc,1
"xor eax, eax  | * | cmovge eax, ebx ",icc,1
"cmp edx, 3  | * | or esi, eax ",icc,1
"cmovge eax, ebx  | * | or esi, [rsp+200h+var_1C0] ",icc,1
"or esi, eax  | * | jnz loc_402A79 ",icc,1
"or esi, [rsp+200h+var_1C0]  | * | mov eax, [rsp+200h+var_168] ",icc,1
jnz loc_402A79  | * | inc eax ,icc,1
"mov eax, [rsp+200h+var_168]  | * | inc [rsp+200h+var_1C8] ",icc,1
"inc eax  | * | mov [rsp+200h+var_168], eax ",icc,1
"inc [rsp+200h+var_1C8]  | * | cmp eax, cs:m ",icc,1
"mov [rsp+200h+var_168], eax  | * | jl loc_40213C ",icc,1
"cmp eax, cs:m  | * | mov r12d, [rsp+200h+var_118] ",icc,1
"jl loc_40213C  | * | mov r13d, 1 ",icc,1
"mov r12d, [rsp+200h+var_118]  | * | loc_4029D2:  ",icc,1
"mov r13d, 1  | * | mov edi, offset aNone  ",icc,1
"loc_4029D2:   | * | xor eax, eax ",icc,1
"mov edi, offset aNone   | * | call _printf ",icc,1
"xor eax, eax  | * | loc_4029DE:  ",icc,1
"loc_4029DE:   | * | mov esi, offset __ZSt4endlIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_  ",icc,1
"mov esi, offset __ZSt4endlIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_   | * | inc r12d ",icc,2
"call __ZNSolsEPFRSoS_E   | * | cmp r12d, [rsp+200h+var_148] ",icc,1
inc r12d  | * | jle loc_4011AB ,icc,1
"cmp r12d, [rsp+200h+var_148]  | * | loc_4029FE:  ",icc,1
"jle loc_4011AB  | * | xor eax, eax ",icc,1
"loc_4029FE:   | * | add rsp, 1D8h ",icc,1
"add rsp, 1D8h  | * | pop r15 ",icc,1
"pop r13  | * | mov rsp, rbp ",icc,2
pop r12  | * | pop rbp ,icc,4
pop rbp  | * | loc_402A15:  ,icc,1
"retn  | * | mov edi, offset aVectorMInsertA  ",icc,1
loc_402A15:   | * | call __ZSt20__throw_length_errorPKc  ,icc,1
"mov edi, offset aVectorMInsertA   | * | loc_402A1F:  ",icc,1
"call __ZSt20__throw_length_errorPKc   | * | xor ecx, ecx ",icc,1
loc_402A1F:   | * | jmp loc_4020C3 ,icc,1
"xor ecx, ecx  | * | loc_402A26:  ",icc,1
"jmp loc_4020C3  | * | movsxd rcx, edx ",icc,1
"loc_402A26:   | * | cmp rcx, 4 ",icc,1
"movsxd rcx, edx  | * | jl short loc_402A6E ",icc,1
"cmp rcx, 4  | * | and edx, 0FFFFFFFCh ",icc,1
"jl short loc_402A6E  | * | xor eax, eax ",icc,1
"and edx, 0FFFFFFFCh  | * | movsxd rdx, edx ",icc,1
"xor eax, eax  | * | loc_402A37:  ",icc,1
"movsxd rdx, edx  | * | pxor xmm0, xmm0 ",icc,1
"loc_402A37:   | * | movdqa ds:cnt[rax*4], xmm0 ",icc,1
"pxor xmm0, xmm0  | * | add rax, 4 ",icc,1
"movdqa ds:cnt[rax*4], xmm0  | * | cmp rax, rdx ",icc,1
"add rax, 4  | * | jb short loc_402A37 ",icc,1
"cmp rax, rdx  | * | loc_402A4D:  ",icc,1
"jb short loc_402A37  | * | cmp rdx, rcx ",icc,1
loc_402A4D:   | * | jnb loc_401EB3 ,icc,1
"cmp rdx, rcx  | * | loc_402A56:  ",icc,1
"jnb loc_401EB3  | * | mov dword ptr ds:cnt[rdx*4], 0 ",icc,1
loc_402A56:   | * | inc rdx ,icc,1
"mov dword ptr ds:cnt[rdx*4], 0  | * | cmp rdx, rcx ",icc,1
inc rdx  | * | jb short loc_402A56 ,icc,1
"cmp rdx, rcx  | * | jmp loc_401EB3 ",icc,1
jb short loc_402A56  | * | loc_402A6E:  ,icc,1
"jmp loc_401EB3  | * | xor edx, edx ",icc,1
loc_402A6E:   | * | jmp short loc_402A4D ,icc,1
"xor edx, edx  | * | loc_402A72:  ",icc,1
"jmp short loc_402A4D  | * | xor ecx, ecx ",icc,1
loc_402A72:   | * | jmp loc_401E77 ,icc,1
"xor ecx, ecx  | * | loc_402A79:  ",icc,1
"jmp loc_401E77  | * | add ecx, ecx ",icc,1
"loc_402A79:   | * | mov edi, offset aSInMoveD  ",icc,1
"add ecx, ecx  | * | mov ebx, [rsp+200h+var_1C0] ",icc,1
"mov edi, offset aSInMoveD   | * | mov r13d, 1 ",icc,1
"mov ebx, [rsp+200h+var_1C0]  | * | mov edx, [rsp+200h+var_168] ",icc,1
"mov r13d, 1  | * | inc edx ",icc,1
"mov edx, [rsp+200h+var_168]  | * | lea ecx, [rcx+rbx*4] ",icc,1
"inc edx  | * | add rcx, rax ",icc,1
"lea ecx, [rcx+rbx*4]  | * | xor eax, eax ",icc,1
"add rcx, rax  | * | mov r12d, [rsp+200h+var_118] ",icc,1
"xor eax, eax  | * | mov rsi, ds:res[rcx*8] ",icc,1
"mov r12d, [rsp+200h+var_118]  | * | call _printf ",icc,1
"mov rsi, ds:res[rcx*8]  | * | jmp loc_4029DE ",icc,1
call _printf  | * | loc_402AB5:  ,icc,1
"jmp loc_4029DE  | * | test ebx, ebx ",icc,1
loc_402AB5:   | * | js loc_401BF9 ,icc,1
js loc_401BF9  | * | jge loc_401B8E ,icc,1
"test ecx, ecx  | * | jmp loc_401BF9 ",icc,1
jge loc_401B8E  | * | loc_402ACA:  ,icc,1
"jmp loc_401BF9  | * | movsxd rcx, r8d ",icc,1
"loc_402ACA:   | * | add rcx, rcx ",icc,1
"movsxd rcx, r8d  | * | jmp loc_401E09 ",icc,1
"add rcx, rcx  | * | loc_402AD5:  ",icc,1
"jmp loc_401E09  | * | xor edi, edi ",icc,1
loc_402AD5:   | * | jmp loc_4013BC ,icc,1
"xor edi, edi  | * | main endp ",icc,1
jmp loc_4013BC  | * | align 20h ,icc,1
main endp  | * | public _Z2gpi ,icc,1
align 20h  | * | _Z2gpi proc near  ,icc,1
public _Z2gpi  | * | push rbp ,icc,1
"_Z2gpi proc near   | * | movsxd rbp, edi ",icc,1
"push rbp  | * | mov edi, dword ptr ds:p[rbp*4] ",icc,1
"movsxd rbp, edi  | * | movsxd rdi, edi  ",icc,1
"mov edi, dword ptr ds:p[rbp*4]  | * | cmp rdi, rbp ",icc,1
"movsxd rdi, edi   | * | jz short loc_402B01 ",icc,1
"cmp rdi, rbp  | * | call _Z2gpi  ",icc,1
"jz short loc_402B01  | * | mov edi, eax ",icc,1
"call _Z2gpi   | * | mov dword ptr ds:p[rbp*4], edi ",icc,1
"mov edi, eax  | * | loc_402B01:  ",icc,1
"mov dword ptr ds:p[rbp*4], edi  | * | mov eax, edi ",icc,1
loc_402B01:   | * | pop rbp ,icc,1
"mov eax, edi  | * | retn ",icc,1
pop rbp  | * | _Z2gpi endp ,icc,1
_Z2gpi endp  | * | public _Z2goiii ,icc,1
"push rbp  | * | mov r13d, edi ",icc,1
"push rsi  | * | movsxd r13, r13d ",icc,1
"mov r13d, edi  | * | mov r15d, esi ",icc,1
"movsxd r13, r13d  | * | imul r12, r13, 5DC4h ",icc,1
"mov r15d, esi  | * | movsxd rax, r15d ",icc,1
"imul r12, r13, 5DC4h  | * | mov ebp, r13d ",icc,1
"movsxd rax, r15d  | * | mov ebx, cs:ct ",icc,1
"mov ebp, r13d  | * | mov r14d, edx ",icc,1
"mov ebx, cs:ct  | * | inc ebp ",icc,1
"mov r14d, edx  | * | mov ds:q[r12+rax*4], r14d ",icc,1
"inc ebp  | * | mov ds:use[r12+rax*4], ebx ",icc,1
"mov ds:q[r12+rax*4], r14d  | * | js short loc_402B95 ",icc,1
"mov ds:use[r12+rax*4], ebx  | * | test r15d, r15d ",icc,1
js short loc_402B95  | * | jl short loc_402B95 ,icc,1
"test r15d, r15d  | * | mov ecx, cs:n ",icc,3
"jl short loc_402B95  | * | add ecx, ecx ",icc,1
"mov ecx, cs:n  | * | cmp ebp, ecx ",icc,2
"add ecx, ecx  | * | jg short loc_402B95 ",icc,1
"cmp ebp, ecx  | * | cmp r15d, ecx ",icc,1
jg short loc_402B95  | * | jg short loc_402B95 ,icc,1
"cmp r15d, ecx  | * | movsxd rbp, ebp ",icc,1
"jg short loc_402B95  | * | imul rcx, rbp, 5DC4h ",icc,1
"movsxd rbp, ebp  | * | cmp ebx, ds:use[rcx+rax*4] ",icc,1
"imul rcx, rbp, 5DC4h  | * | jz short loc_402B95 ",icc,1
"cmp ebx, ds:use[rcx+rax*4]  | * | cmp ebx, ds:was[rcx+rax*4] ",icc,1
jz short loc_402B95  | * | jz short loc_402B95 ,icc,1
"cmp ebx, ds:was[rcx+rax*4]  | * | mov edi, ebp  ",icc,1
"jz short loc_402B95  | * | mov esi, r15d  ",icc,1
"mov edi, ebp   | * | mov edx, r14d  ",icc,2
"mov esi, r15d   | * | mov [rsp+38h+var_38], rax ",icc,1
"mov [rsp+38h+var_38], rax  | * | mov rax, [rsp+38h+var_38] ",icc,1
call _Z2goiii   | * | loc_402B95:  ,icc,1
"mov rax, [rsp+38h+var_38]  | * | mov ebx, r13d ",icc,1
loc_402B95:   | * | dec ebx ,icc,1
"mov ebx, r13d  | * | js short loc_402BE3 ",icc,1
"dec ebx  | * | test r15d, r15d ",icc,1
js short loc_402BE3  | * | jl short loc_402BE3 ,icc,1
"jl short loc_402BE3  | * | add ecx, ecx ",icc,1
"mov ecx, cs:n  | * | cmp ebx, ecx ",icc,1
"add ecx, ecx  | * | jg short loc_402BE3 ",icc,1
"cmp ebx, ecx  | * | cmp r15d, ecx ",icc,1
jg short loc_402BE3  | * | jg short loc_402BE3 ,icc,1
"cmp r15d, ecx  | * | movsxd rbx, ebx ",icc,1
"jg short loc_402BE3  | * | imul r8, rbx, 5DC4h ",icc,1
"movsxd rbx, ebx  | * | mov ecx, cs:ct ",icc,1
"imul r8, rbx, 5DC4h  | * | cmp ecx, ds:use[r8+rax*4] ",icc,1
"mov ecx, cs:ct  | * | jz short loc_402BE3 ",icc,1
"cmp ecx, ds:use[r8+rax*4]  | * | cmp ecx, ds:was[r8+rax*4] ",icc,1
jz short loc_402BE3  | * | jz short loc_402BE3 ,icc,1
"cmp ecx, ds:was[r8+rax*4]  | * | mov edi, ebx  ",icc,1
"jz short loc_402BE3  | * | mov esi, r15d  ",icc,1
"mov esi, r15d   | * | call _Z2goiii  ",icc,2
"mov edx, r14d   | * | loc_402BE3:  ",icc,1
"call _Z2goiii   | * | test r13d, r13d ",icc,1
"loc_402BE3:   | * | lea eax, [r15+1] ",icc,1
"test r13d, r13d  | * | jl short loc_402C31 ",icc,1
"lea eax, [r15+1]  | * | test eax, eax ",icc,1
jl short loc_402C31  | * | js short loc_402C31 ,icc,1
"test eax, eax  | * | mov ecx, cs:n ",icc,2
"js short loc_402C31  | * | add ecx, ecx ",icc,1
"mov ecx, cs:n  | * | cmp r13d, ecx ",icc,2
"add ecx, ecx  | * | jg short loc_402C31 ",icc,1
"cmp r13d, ecx  | * | cmp eax, ecx ",icc,1
jg short loc_402C31  | * | jg short loc_402C31 ,icc,1
"cmp eax, ecx  | * | movsxd r8, eax ",icc,1
"jg short loc_402C31  | * | mov ecx, cs:ct ",icc,1
"movsxd r8, eax  | * | cmp ecx, ds:use[r12+r8*4] ",icc,1
"mov ecx, cs:ct  | * | jz short loc_402C31 ",icc,1
"cmp ecx, ds:use[r12+r8*4]  | * | cmp ecx, ds:was[r12+r8*4] ",icc,2
jz short loc_402C31  | * | jz short loc_402C31 ,icc,1
"cmp ecx, ds:was[r12+r8*4]  | * | mov edi, r13d  ",icc,2
"jz short loc_402C31  | * | mov esi, eax  ",icc,1
"mov esi, eax   | * | mov dword ptr [rsp+38h+var_38], eax ",icc,1
"mov dword ptr [rsp+38h+var_38], eax  | * | mov eax, dword ptr [rsp+38h+var_38] ",icc,2
call _Z2goiii   | * | loc_402C31:  ,icc,1
"mov eax, dword ptr [rsp+38h+var_38]  | * | dec r15d ",icc,1
"loc_402C31:   | * | test r13d, r13d ",icc,1
dec r15d  | * | jl short loc_402C81 ,icc,1
"test r13d, r13d  | * | test r15d, r15d ",icc,1
jl short loc_402C81  | * | js short loc_402C81 ,icc,1
"js short loc_402C81  | * | add ecx, ecx ",icc,1
"add ecx, ecx  | * | jg short loc_402C81 ",icc,1
"cmp r13d, ecx  | * | cmp r15d, ecx ",icc,1
jg short loc_402C81  | * | jg short loc_402C81 ,icc,1
"cmp r15d, ecx  | * | movsxd r8, r15d ",icc,1
"jg short loc_402C81  | * | mov ecx, cs:ct ",icc,1
"movsxd r8, r15d  | * | cmp ecx, ds:use[r12+r8*4] ",icc,1
"mov ecx, cs:ct  | * | jz short loc_402C81 ",icc,1
jz short loc_402C81  | * | jz short loc_402C81 ,icc,1
"jz short loc_402C81  | * | mov esi, r15d  ",icc,1
"mov esi, r15d   | * | mov dword ptr [rsp+38h+var_38], eax ",icc,1
call _Z2goiii   | * | loc_402C81:  ,icc,1
"mov eax, dword ptr [rsp+38h+var_38]  | * | test ebp, ebp ",icc,1
loc_402C81:   | * | js short loc_402CCC ,icc,1
"test ebp, ebp  | * | test eax, eax ",icc,1
js short loc_402CCC  | * | js short loc_402CCC ,icc,1
"js short loc_402CCC  | * | add ecx, ecx ",icc,1
"add ecx, ecx  | * | jg short loc_402CCC ",icc,1
"cmp ebp, ecx  | * | cmp eax, ecx ",icc,1
jg short loc_402CCC  | * | jg short loc_402CCC ,icc,1
"cmp eax, ecx  | * | movsxd rbp, ebp ",icc,1
"jg short loc_402CCC  | * | imul r8, rbp, 5DC4h ",icc,1
"movsxd rbp, ebp  | * | movsxd r9, eax ",icc,1
"imul r8, rbp, 5DC4h  | * | mov ecx, cs:ct ",icc,1
"movsxd r9, eax  | * | cmp ecx, ds:use[r8+r9*4] ",icc,1
"mov ecx, cs:ct  | * | jz short loc_402CCC ",icc,1
"cmp ecx, ds:use[r8+r9*4]  | * | cmp ecx, ds:was[r8+r9*4] ",icc,1
jz short loc_402CCC  | * | jz short loc_402CCC ,icc,1
"cmp ecx, ds:was[r8+r9*4]  | * | mov edi, ebp  ",icc,1
"jz short loc_402CCC  | * | mov esi, eax  ",icc,1
"mov esi, eax   | * | call _Z2goiii  ",icc,1
"mov edx, r14d   | * | loc_402CCC:  ",icc,1
loc_402CCC:   | * | js short loc_402D18 ,icc,1
"test ebx, ebx  | * | test r15d, r15d ",icc,1
js short loc_402D18  | * | js short loc_402D18 ,icc,1
"test r15d, r15d  | * | mov eax, cs:n ",icc,1
"js short loc_402D18  | * | add eax, eax ",icc,1
"mov eax, cs:n  | * | cmp ebx, eax ",icc,1
"add eax, eax  | * | jg short loc_402D18 ",icc,1
"cmp ebx, eax  | * | cmp r15d, eax ",icc,1
jg short loc_402D18  | * | jg short loc_402D18 ,icc,1
"cmp r15d, eax  | * | movsxd rbx, ebx ",icc,1
"jg short loc_402D18  | * | imul rcx, rbx, 5DC4h ",icc,1
"movsxd rbx, ebx  | * | movsxd rbp, r15d ",icc,1
"imul rcx, rbx, 5DC4h  | * | mov eax, cs:ct ",icc,1
"movsxd rbp, r15d  | * | cmp eax, ds:use[rcx+rbp*4] ",icc,1
"mov eax, cs:ct  | * | jz short loc_402D18 ",icc,1
"cmp eax, ds:use[rcx+rbp*4]  | * | cmp eax, ds:was[rcx+rbp*4] ",icc,1
jz short loc_402D18  | * | jz short loc_402D18 ,icc,1
"cmp eax, ds:was[rcx+rbp*4]  | * | mov edi, ebx  ",icc,1
"jz short loc_402D18  | * | mov esi, r15d  ",icc,1
"mov edx, r14d   | * | loc_402D18:  ",icc,1
"call _Z2goiii   | * | xor eax, eax ",icc,1
loc_402D18:   | * | pop rcx ,icc,1
_Z2goiii endp  | * | public _Z4goodii ,icc,1
align 10h  | * | _Z4goodii proc near ,icc,1
"public _Z4goodii  | * | test edi, edi ",icc,1
_Z4goodii proc near  | * | jle short loc_402D84 ,icc,1
"test edi, edi  | * | test esi, esi ",icc,1
jle short loc_402D84  | * | jle short loc_402D84 ,icc,1
"test esi, esi  | * | mov eax, cs:n ",icc,1
"jle short loc_402D84  | * | add eax, eax ",icc,1
"mov eax, cs:n  | * | cmp edi, eax ",icc,1
"add eax, eax  | * | jge short loc_402D84 ",icc,1
"cmp edi, eax  | * | cmp esi, eax ",icc,1
jge short loc_402D84  | * | jge short loc_402D84 ,icc,1
"cmp esi, eax  | * | movsxd rax, esi ",icc,1
"jge short loc_402D84  | * | mov edx, ds:f[rax*4] ",icc,1
"movsxd rax, esi  | * | cmp edi, edx ",icc,1
"mov edx, ds:f[rax*4]  | * | jl short loc_402D84 ",icc,1
"cmp edi, edx  | * | mov eax, ds:w[rax*4] ",icc,1
"jl short loc_402D84  | * | add edx, eax ",icc,2
"mov eax, ds:w[rax*4]  | * | cmp edi, edx ",icc,1
"add edx, eax  | * | jge short loc_402D84 ",icc,2
"cmp edi, edx  | * | movsxd rdi, edi ",icc,1
"jge short loc_402D84  | * | mov edx, ds:f[rdi*4] ",icc,1
"movsxd rdi, edi  | * | cmp esi, edx ",icc,1
"mov edx, ds:f[rdi*4]  | * | jl short loc_402D84 ",icc,1
"cmp esi, edx  | * | mov eax, ds:w[rdi*4] ",icc,1
"mov eax, ds:w[rdi*4]  | * | cmp esi, edx ",icc,1
