idiom,label,count
"public _start  | * | xor ebp, ebp ",icc,1
"call _ZNSt8_Rb_treeISt4pairIiiES1_St9_IdentityIS1_ESt4lessIS1_ESaIS1_EE16_M_insert_uniqueERKS1_   | * | add rbx, 8 ",icc,1
"inc r15  | * | movsxd rax, cs:n ",icc,1
"add rbx, 8  | * | cmp r15, rax ",icc,1
"movsxd rax, cs:n  | * | jl short loc_40113B ",icc,1
"cmp r15, rax  | * | mov r15d, offset unk_605C80 ",icc,1
"jl short loc_40113B  | * | mov ebx, 1 ",icc,1
"mov r15d, offset unk_605C80  | * | loc_401198:  ",icc,1
"mov ebx, 1  | * | lea rcx, [r13+rax*8+0] ",icc,1
"loc_401198:   | * | cmp r13, rcx ",icc,1
"lea rcx, [r13+rax*8+0]  | * | jnz loc_401581 ",icc,1
"cmp r13, rcx  | * | loc_4011A6:  ",icc,1
"jnz loc_401581  | * | mov r11, r14 ",icc,1
"loc_4011A6:   | * | xor r10d, r10d ",icc,1
"mov r11, r14  | * | mov r8d, cs:m ",icc,1
"xor r10d, r10d  | * | mov r9, r11 ",icc,1
"mov r8d, cs:m  | * | mov ecx, cs:f ",icc,1
"mov r9, r11  | * | test r8d, r8d ",icc,1
"mov ecx, cs:f  | * | jl loc_4013D2 ",icc,1
"test r8d, r8d  | * | movsxd rdx, cs:n ",icc,1
"jl loc_4013D2  | * | mov rdi, r14 ",icc,1
"movsxd rdx, cs:n  | * | mov rax, cs:qword_1548698 ",icc,1
"mov rdi, r14  | * | mov r14d, r10d ",icc,1
"mov rax, cs:qword_1548698  | * | mov [rsp+80h+var_40], r12d ",icc,1
"mov r14d, r10d  | * | mov r15, r11 ",icc,1
"mov [rsp+80h+var_40], r12d  | * | loc_4011E1:  ",icc,1
"mov r15, r11  | * | test rax, rax ",icc,1
"loc_4011E1:   | * | lea r12d, [r8+1] ",icc,1
"test rax, rax  | * | mov esi, r12d ",icc,1
"lea r12d, [r8+1]  | * | jz short loc_4011F7 ",icc,1
"mov esi, r12d  | * | mov rsi, qword ptr cs:xmmword_1548680+8 ",icc,1
"jz short loc_4011F7  | * | mov esi, [rsi+20h] ",icc,1
"mov rsi, qword ptr cs:xmmword_1548680+8  | * | loc_4011F7:  ",icc,1
"mov esi, [rsi+20h]  | * | add ecx, esi ",icc,1
"loc_4011F7:   | * | cmp ecx, r12d ",icc,1
"add ecx, esi  | * | cmovge ecx, r12d ",icc,1
"cmp ecx, r12d  | * | cmp r15, rdx ",icc,1
"cmovge ecx, r12d  | * | mov ds:cnt[r9*4], ecx ",icc,1
"cmp r15, rdx  | * | jge loc_4013AA ",icc,1
"mov ds:cnt[r9*4], ecx  | * | mov [rsp+80h+var_38], r9 ",icc,1
"jge loc_4013AA  | * | mov [rsp+80h+var_30], ecx ",icc,1
"mov [rsp+80h+var_38], r9  | * | loc_40121A:  ",icc,1
"mov [rsp+80h+var_30], ecx  | * | mov ecx, ds:v[r15*8] ",icc,1
"loc_40121A:   | * | cmp ecx, r14d ",icc,1
"mov ecx, ds:v[r15*8]  | * | jnz loc_40139A ",icc,1
"cmp ecx, r14d  | * | mov r12, qword ptr cs:xmmword_1548680 ",icc,1
"jnz loc_40139A  | * | mov r13, r12 ",icc,1
"mov r12, qword ptr cs:xmmword_1548680  | * | mov esi, ds:dword_605C04[r15*8] ",icc,1
"mov r13, r12  | * | mov ebx, offset qword_1548678 ",icc,1
"mov esi, ds:dword_605C04[r15*8]  | * | test r12, r12 ",icc,1
"mov ebx, offset qword_1548678  | * | jz loc_4012D2 ",icc,1
"test r12, r12  | * | loc_40124B:  ",icc,1
"jz loc_4012D2  | * | mov r8d, [r13+20h] ",icc,1
"loc_40124B:   | * | cmp r8d, esi ",icc,1
"mov r8d, [r13+20h]  | * | jl short loc_40125F ",icc,1
"cmp r8d, esi  | * | cmp esi, r8d ",icc,1
jl short loc_40125F  | * | jl short loc_4012C2 ,icc,1
"cmp esi, r8d  | * | cmp ecx, [r13+24h] ",icc,1
jl short loc_4012C2  | * | jle short loc_401265 ,icc,1
"cmp ecx, [r13+24h]  | * | loc_40125F:  ",icc,1
"jle short loc_401265  | * | mov r13, [r13+18h] ",icc,1
loc_40125F:   | * | jmp short loc_4012C9 ,icc,1
"mov r13, [r13+18h]  | * | loc_401265:  ",icc,1
jmp short loc_4012C9  | * | jl short loc_4012C2 ,icc,1
"loc_401265:   | * | mov r8, [r13+10h] ",icc,1
"jl short loc_4012C2  | * | test r8, r8 ",icc,1
"mov r8, [r13+10h]  | * | mov r9, [r13+18h] ",icc,1
"test r8, r8  | * | jz short loc_40129A ",icc,1
"mov r9, [r13+18h]  | * | loc_401274:  ",icc,1
"jz short loc_40129A  | * | mov r10d, [r8+20h] ",icc,1
"loc_401274:   | * | cmp r10d, esi ",icc,1
"mov r10d, [r8+20h]  | * | jl short loc_401288 ",icc,1
"cmp r10d, esi  | * | cmp esi, r10d ",icc,1
jl short loc_401288  | * | jl short loc_40128E ,icc,1
"cmp esi, r10d  | * | cmp ecx, [r8+24h] ",icc,1
jl short loc_40128E  | * | jle short loc_40128E ,icc,1
"cmp ecx, [r8+24h]  | * | loc_401288:  ",icc,1
"jle short loc_40128E  | * | mov r8, [r8+18h] ",icc,1
loc_401288:   | * | jmp short loc_401295 ,icc,1
"mov r8, [r8+18h]  | * | loc_40128E:  ",icc,1
"jmp short loc_401295  | * | mov r13, r8 ",icc,1
"loc_40128E:   | * | mov r8, [r8+10h] ",icc,1
"mov r13, r8  | * | loc_401295:  ",icc,1
"mov r8, [r8+10h]  | * | test r8, r8 ",icc,1
loc_401295:   | * | jnz short loc_401274 ,icc,1
"test r8, r8  | * | loc_40129A:  ",icc,1
"jnz short loc_401274  | * | test r9, r9 ",icc,1
loc_40129A:   | * | jz short loc_4012D5 ,icc,1
"test r9, r9  | * | mov r8d, [r9+20h] ",icc,1
"jz short loc_4012D5  | * | cmp esi, r8d ",icc,1
"mov r8d, [r9+20h]  | * | jl short loc_4012B3 ",icc,1
"cmp esi, r8d  | * | cmp r8d, esi ",icc,2
jl short loc_4012B3  | * | jl short loc_4012BC ,icc,1
"cmp r8d, esi  | * | cmp ecx, [r9+24h] ",icc,1
jl short loc_4012BC  | * | jge short loc_4012BC ,icc,1
"cmp ecx, [r9+24h]  | * | loc_4012B3:  ",icc,1
"jge short loc_4012BC  | * | mov rbx, r9 ",icc,1
"loc_4012B3:   | * | mov r9, [r9+10h] ",icc,1
"mov rbx, r9  | * | jmp short loc_40129A ",icc,1
"mov r9, [r9+10h]  | * | loc_4012BC:  ",icc,1
"jmp short loc_40129A  | * | mov r9, [r9+18h] ",icc,1
loc_4012BC:   | * | jmp short loc_40129A ,icc,1
"mov r9, [r9+18h]  | * | loc_4012C2:  ",icc,1
"jmp short loc_40129A  | * | mov rbx, r13 ",icc,1
"loc_4012C2:   | * | mov r13, [r13+10h] ",icc,1
"mov rbx, r13  | * | loc_4012C9:  ",icc,1
"mov r13, [r13+10h]  | * | test r13, r13 ",icc,1
loc_4012C9:   | * | jnz loc_40124B ,icc,1
"test r13, r13  | * | loc_4012D2:  ",icc,1
"jnz loc_40124B  | * | mov r13, rbx ",icc,1
loc_4012D2:   | * | loc_4012D5:  ,icc,1
"mov r13, rbx  | * | cmp r13, qword ptr cs:xmmword_1548680+8 ",icc,1
loc_4012D5:   | * | jnz short loc_401347 ,icc,1
"cmp r13, qword ptr cs:xmmword_1548680+8  | * | mov ecx, offset qword_1548678 ",icc,1
"jnz short loc_401347  | * | cmp rbx, rcx ",icc,1
"mov ecx, offset qword_1548678  | * | jnz short loc_401347 ",icc,1
"cmp rbx, rcx  | * | test r12, r12 ",icc,1
jnz short loc_401347  | * | jz short loc_40131E ,icc,1
"test r12, r12  | * | mov rbx, rdi ",icc,1
jz short loc_40131E  | * | loc_4012F0:  ,icc,1
"mov rbx, rdi  | * | mov edi, offset all ",icc,1
"loc_4012F0:   | * | mov rsi, [r12+18h] ",icc,1
"mov edi, offset all  | * | call _ZNSt8_Rb_treeISt4pairIiiES1_St9_IdentityIS1_ESt4lessIS1_ESaIS1_EE8_M_eraseEPSt13_Rb_tree_nodeIS1_E  ",icc,1
"mov rsi, [r12+18h]  | * | mov rdi, r12  ",icc,2
"call _ZNSt8_Rb_treeISt4pairIiiES1_St9_IdentityIS1_ESt4lessIS1_ESaIS1_EE8_M_eraseEPSt13_Rb_tree_nodeIS1_E   | * | mov r13, [r12+10h] ",icc,1
"mov rdi, r12   | * | call __ZdlPv  ",icc,2
"mov r13, [r12+10h]  | * | mov r12, r13 ",icc,1
"call __ZdlPv   | * | test r13, r13 ",icc,1
"mov r12, r13  | * | jnz short loc_4012F0 ",icc,1
"test r13, r13  | * | movsxd rdx, cs:n ",icc,1
"jnz short loc_4012F0  | * | mov rdi, rbx ",icc,1
"movsxd rdx, cs:n  | * | loc_40131E:  ",icc,1
"mov rdi, rbx  | * | mov qword ptr cs:xmmword_1548680+8, offset qword_1548678 ",icc,1
"loc_40131E:   | * | mov rax, rdi ",icc,1
"mov qword ptr cs:xmmword_1548680+8, offset qword_1548678  | * | mov qword ptr cs:xmmword_1548680, rdi ",icc,1
"mov rax, rdi  | * | mov cs:qword_1548690, offset qword_1548678 ",icc,1
"mov qword ptr cs:xmmword_1548680, rdi  | * | mov cs:qword_1548698, rdi ",icc,1
"mov cs:qword_1548690, offset qword_1548678  | * | jmp short loc_40138E ",icc,1
"mov cs:qword_1548698, rdi  | * | loc_401347:  ",icc,1
"jmp short loc_40138E  | * | cmp r13, rbx ",icc,1
loc_401347:   | * | jz short loc_40138E ,icc,1
"cmp r13, rbx  | * | loc_40134C:  ",icc,1
"jz short loc_40138E  | * | mov rdi, r13 ",icc,1
"loc_40134C:   | * | mov r12, r13 ",icc,1
"mov rdi, r13  | * | call __ZSt18_Rb_tree_incrementPKSt18_Rb_tree_node_base  ",icc,1
"mov r12, r13  | * | mov r13, rax ",icc,1
"call __ZSt18_Rb_tree_incrementPKSt18_Rb_tree_node_base   | * | mov rdi, r12 ",icc,1
"mov r13, rax  | * | mov esi, offset qword_1548678 ",icc,1
"mov rdi, r12  | * | call __ZSt28_Rb_tree_rebalance_for_erasePSt18_Rb_tree_node_baseRS_  ",icc,1
"mov esi, offset qword_1548678  | * | mov rdi, rax  ",icc,1
call __ZSt28_Rb_tree_rebalance_for_erasePSt18_Rb_tree_node_baseRS_   | * | call __ZdlPv  ,icc,1
"mov rdi, rax   | * | mov rax, cs:qword_1548698 ",icc,1
call __ZdlPv   | * | dec rax ,icc,1
"mov rax, cs:qword_1548698  | * | mov cs:qword_1548698, rax ",icc,1
"dec rax  | * | cmp r13, rbx ",icc,1
"mov cs:qword_1548698, rax  | * | jnz short loc_40134C ",icc,1
"cmp r13, rbx  | * | movsxd rdx, cs:n ",icc,1
"jnz short loc_40134C  | * | xor edi, edi ",icc,1
"movsxd rdx, cs:n  | * | loc_40138E:  ",icc,1
"xor edi, edi  | * | inc r15 ",icc,1
"loc_40138E:   | * | cmp r15, rdx ",icc,1
inc r15  | * | jl loc_40121A ,icc,1
"cmp r15, rdx  | * | loc_40139A:  ",icc,1
"jl loc_40121A  | * | mov r9, [rsp+80h+var_38] ",icc,1
"loc_40139A:   | * | mov ecx, [rsp+80h+var_30] ",icc,1
"mov r9, [rsp+80h+var_38]  | * | mov r8d, cs:m ",icc,1
"mov ecx, [rsp+80h+var_30]  | * | loc_4013AA:  ",icc,1
"mov r8d, cs:m  | * | inc r14d ",icc,1
loc_4013AA:   | * | inc r9 ,icc,1
"inc r14d  | * | cmp r14d, r8d ",icc,1
inc r9  | * | jle loc_4011E1 ,icc,1
"cmp r14d, r8d  | * | mov r12d, [rsp+80h+var_40] ",icc,1
"jle loc_4011E1  | * | mov r14, rdi ",icc,1
"mov r12d, [rsp+80h+var_40]  | * | mov r13d, offset v ",icc,1
"mov r14, rdi  | * | mov r15d, offset unk_605C80 ",icc,1
"mov r13d, offset v  | * | mov ebx, 1 ",icc,1
"mov r15d, offset unk_605C80  | * | loc_4013D2:  ",icc,1
"mov ebx, 1  | * | mov cs:res, 0 ",icc,1
"loc_4013D2:   | * | xor edi, edi ",icc,1
"mov cs:res, 0  | * | mov ecx, 1 ",icc,1
"xor edi, edi  | * | mov edx, 4 ",icc,1
"mov ecx, 1  | * | test r8d, r8d ",icc,1
"mov edx, 4  | * | jle loc_4014EC ",icc,1
"test r8d, r8d  | * | movsxd rax, r8d ",icc,1
jle loc_4014EC  | * | loc_4013F4:  ,icc,1
"movsxd rax, r8d  | * | movsxd r10, edi ",icc,1
"loc_4013F4:   | * | mov ds:res[rdx], 0 ",icc,1
"movsxd r10, edi  | * | movsxd r9, ds:dword_606244[r10*4] ",icc,1
"mov ds:res[rdx], 0  | * | cmp r9, rcx ",icc,1
"movsxd r9, ds:dword_606244[r10*4]  | * | jg short loc_40145D ",icc,1
"cmp r9, rcx  | * | loc_40140E:  ",icc,1
"jg short loc_40145D  | * | movsxd r11, ds:cnt[r10*4] ",icc,1
"loc_40140E:   | * | movsxd r10, ds:dword_606244[r10*4] ",icc,1
"movsxd r11, ds:cnt[r10*4]  | * | shl r11, 2 ",icc,1
"movsxd r10, ds:dword_606244[r10*4]  | * | shl r10, 2 ",icc,1
"shl r11, 2  | * | neg r11 ",icc,1
"shl r10, 2  | * | neg r10 ",icc,1
"neg r11  | * | mov r9d, ds:res[r11+rdx] ",icc,1
"neg r10  | * | mov r10d, ds:res[r10+rdx] ",icc,1
"mov r9d, ds:res[r11+rdx]  | * | lea r9d, [r9+rdi+1] ",icc,1
"mov r10d, ds:res[r10+rdx]  | * | lea r10d, [r10+rdi+2] ",icc,1
"lea r9d, [r9+rdi+1]  | * | cmp r9d, r10d ",icc,1
"lea r10d, [r10+rdi+2]  | * | jg short loc_40145D ",icc,1
"cmp r9d, r10d  | * | inc edi ",icc,1
"jg short loc_40145D  | * | movsxd r10, edi ",icc,1
"inc edi  | * | movsxd r9, ds:dword_606244[r10*4] ",icc,1
"movsxd r10, edi  | * | cmp r9, rcx ",icc,1
"movsxd r9, ds:dword_606244[r10*4]  | * | jle short loc_40140E ",icc,1
"cmp r9, rcx  | * | loc_40145D:  ",icc,1
"jle short loc_40140E  | * | mov r9d, edi ",icc,1
"loc_40145D:   | * | xor r10d, r10d ",icc,1
"mov r9d, edi  | * | add r9d, 0FFFFFE0Ch ",icc,1
"xor r10d, r10d  | * | lea r11d, [rdi+1F4h] ",icc,1
"add r9d, 0FFFFFE0Ch  | * | cmovs r9d, r10d ",icc,1
"lea r11d, [rdi+1F4h]  | * | cmp r11d, r8d ",icc,1
"cmovs r9d, r10d  | * | cmovge r11d, r8d ",icc,1
"cmp r11d, r8d  | * | cmp r9d, r11d ",icc,1
"cmovge r11d, r8d  | * | jg short loc_4014D8 ",icc,1
"cmp r9d, r11d  | * | loc_401481:  ",icc,1
"jg short loc_4014D8  | * | movsxd r9, r9d ",icc,1
"loc_401481:   | * | movsxd rsi, ds:cnt[r9*4] ",icc,1
"movsxd r9, r9d  | * | cmp rcx, rsi ",icc,1
"movsxd rsi, ds:cnt[r9*4]  | * | jl short loc_4014D0 ",icc,1
"cmp rcx, rsi  | * | shl rsi, 2 ",icc,1
jl short loc_4014D0  | * | neg rsi ,icc,1
"shl rsi, 2  | * | add rsi, rdx ",icc,1
"neg rsi  | * | mov r10d, ds:res[rdx] ",icc,1
"add rsi, rdx  | * | mov esi, ds:res[rsi] ",icc,1
"mov r10d, ds:res[rdx]  | * | lea esi, [r9+rsi+1] ",icc,1
"mov esi, ds:res[rsi]  | * | cmp esi, r10d ",icc,1
"lea esi, [r9+rsi+1]  | * | jl short loc_4014D0 ",icc,1
"cmp esi, r10d  | * | cmp r10d, esi ",icc,1
"jl short loc_4014D0  | * | lea r11d, [r9+1F4h] ",icc,1
"cmp r10d, esi  | * | mov edi, r9d ",icc,1
"lea r11d, [r9+1F4h]  | * | cmovge esi, r10d ",icc,1
"mov edi, r9d  | * | cmp r11d, r8d ",icc,1
"cmovge esi, r10d  | * | mov ds:res[rdx], esi ",icc,1
"cmp r11d, r8d  | * | cmovge r11d, r8d ",icc,1
"mov ds:res[rdx], esi  | * | loc_4014D0:  ",icc,1
"cmovge r11d, r8d  | * | inc r9d ",icc,1
"loc_4014D0:   | * | cmp r9d, r11d ",icc,1
inc r9d  | * | jle short loc_401481 ,icc,1
"cmp r9d, r11d  | * | loc_4014D8:  ",icc,1
jle short loc_401481  | * | nop dword ptr [rax+00h] ,icc,1
loc_4014D8:   | * | inc rcx ,icc,1
"nop dword ptr [rax+00h]  | * | add rdx, 4 ",icc,1
"inc rcx  | * | cmp rcx, rax ",icc,1
"add rdx, 4  | * | jle loc_4013F4 ",icc,1
"cmp rcx, rax  | * | loc_4014EC:  ",icc,1
"jle loc_4013F4  | * | mov edi, offset _ZSt4cout@@GLIBCXX_3_4 ",icc,1
"loc_4014EC:   | * | mov esi, offset aCase  ",icc,1
"mov edi, offset _ZSt4cout@@GLIBCXX_3_4  | * | call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_PKc  ",icc,1
"mov esi, offset aCase   | * | mov rdi, rax ",icc,1
"call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_PKc   | * | mov esi, r12d ",icc,1
"mov rdi, rax  | * | call __ZNSolsEi  ",icc,2
"mov esi, r12d  | * | mov rdi, rax ",icc,2
"call __ZNSolsEi   | * | mov esi, offset asc_4035FC  ",icc,1
"mov rdi, rax  | * | call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_PKc  ",icc,1
"mov esi, offset asc_4035FC   | * | movsxd r8, cs:m ",icc,1
"call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_PKc   | * | mov rdi, rax ",icc,1
"movsxd r8, cs:m  | * | mov esi, ds:res[r8*4] ",icc,1
"mov esi, ds:res[r8*4]  | * | mov edi, offset _ZSt4cout@@GLIBCXX_3_4 ",icc,1
"call __ZNSolsEi   | * | mov esi, offset __ZSt4endlIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_  ",icc,2
"mov edi, offset _ZSt4cout@@GLIBCXX_3_4  | * | call __ZNSolsEPFRSoS_E  ",icc,1
"mov esi, offset __ZSt4endlIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_   | * | mov edi, offset _ZSt4cerr@@GLIBCXX_3_4 ",icc,1
"call __ZNSolsEPFRSoS_E   | * | mov esi, r12d ",icc,1
"mov edi, offset _ZSt4cerr@@GLIBCXX_3_4  | * | call __ZNSolsEi  ",icc,1
"mov rdi, rax  | * | call __ZNSolsEPFRSoS_E  ",icc,1
