idiom,label,count
"public _start  | * | xor ebp, ebp ",icc,1
loc_400FCC:   | * | inc rbx ,icc,1
"mov rdi, ds:v[rdx]  | * | mov r8, ds:qword_60C938[rdx] ",icc,1
"inc rbx  | * | mov ds:qword_60C928[rdx], rdi ",icc,1
"mov r8, ds:qword_60C938[rdx]  | * | mov ds:qword_60C940[rdx], r8 ",icc,1
"mov ds:qword_60C928[rdx], rdi  | * | add rdx, 30h  ",icc,1
"mov ds:qword_60C940[rdx], r8  | * | cmp rbx, rcx ",icc,1
"add rdx, 30h   | * | jb short loc_400FCC ",icc,1
"cmp rbx, rcx  | * | lea edi, [rbx+rbx+1] ",icc,1
jb short loc_400FCC  | * | loc_400FF8:  ,icc,1
"lea edi, [rbx+rbx+1]  | * | lea edx, [rdi-1] ",icc,1
"loc_400FF8:   | * | cmp eax, edx ",icc,1
"lea edx, [rdi-1]  | * | jbe short loc_401016 ",icc,1
"cmp eax, edx  | * | movsxd rdi, edi ",icc,1
"jbe short loc_401016  | * | lea rcx, [rdi+rdi*2] ",icc,1
"movsxd rdi, edi  | * | mov rdx, ds:qword_60C908[rcx*8] ",icc,1
"lea rcx, [rdi+rdi*2]  | * | mov ds:completed_6531[rcx*8], rdx ",icc,1
"mov rdx, ds:qword_60C908[rcx*8]  | * | loc_401016:  ",icc,1
"mov ds:completed_6531[rcx*8], rdx  | * | xor r13d, r13d ",icc,1
"loc_401016:   | * | xor r12d, r12d ",icc,1
"xor r13d, r13d  | * | mov ebx, 1 ",icc,1
"xor r12d, r12d  | * | cmp eax, 1 ",icc,1
"mov ebx, 1  | * | jle loc_401208 ",icc,1
"cmp eax, 1  | * | mov [rsp+100h+var_A8], r15d ",icc,1
jle loc_401208  | * | loc_40102F:  ,icc,1
"mov [rsp+100h+var_A8], r15d  | * | mov edi, offset format  ",icc,1
"loc_40102F:   | * | lea rsi, p[r12] ",icc,1
"lea rsi, p[r12]  | * | call _scanf ",icc,1
"xor eax, eax  | * | mov eax, ds:p[r12] ",icc,1
call _scanf  | * | dec eax ,icc,1
"mov eax, ds:p[r12]  | * | mov ds:p[r12], eax ",icc,1
"dec eax  | * | movsxd rax, eax ",icc,1
"mov ds:p[r12], eax  | * | lea r15, [rax+rax*2] ",icc,1
"movsxd rax, eax  | * | mov rcx, ds:qword_60C928[r15*8] ",icc,1
"lea r15, [rax+rax*2]  | * | cmp rcx, ds:qword_60C930[r15*8] ",icc,1
"mov rcx, ds:qword_60C928[r15*8]  | * | jnz loc_4011D0 ",icc,1
"cmp rcx, ds:qword_60C930[r15*8]  | * | mov rax, rcx ",icc,1
"jnz loc_4011D0  | * | mov rdx, ds:v[r15*8] ",icc,1
"mov rax, rcx  | * | sub rax, rdx ",icc,1
"mov rdx, ds:v[r15*8]  | * | sar rax, 2 ",icc,1
"sub rax, rdx  | * | mov r14d, 1 ",icc,1
"sar rax, 2  | * | cmp rax, 1 ",icc,1
"mov r14d, 1  | * | cmova r14, rax ",icc,1
"cmp rax, 1  | * | add r14, rax ",icc,1
"cmova r14, rax  | * | cmp r14, rax ",icc,1
"add r14, rax  | * | jb short loc_4010B6 ",icc,1
"cmp r14, rax  | * | mov rax, 3FFFFFFFFFFFFFFFh ",icc,1
"jb short loc_4010B6  | * | cmp r14, rax ",icc,1
"mov rax, 3FFFFFFFFFFFFFFFh  | * | ja short loc_4010B6 ",icc,1
"cmp r14, rax  | * | test r14, r14 ",icc,1
ja short loc_4010B6  | * | jnz short loc_4010C0 ,icc,1
"test r14, r14  | * | shl r14, 2 ",icc,1
"jnz short loc_4010C0  | * | xor eax, eax ",icc,1
"shl r14, 2  | * | jmp short loc_4010DE ",icc,1
"xor eax, eax  | * | loc_4010B6:  ",icc,1
"jmp short loc_4010DE  | * | mov r14, 3FFFFFFFFFFFFFFFh ",icc,1
loc_4010B6:   | * | loc_4010C0:  ,icc,1
"mov r14, 3FFFFFFFFFFFFFFFh  | * | shl r14, 2 ",icc,1
"loc_4010C0:   | * | mov rdi, r14  ",icc,1
"shl r14, 2  | * | mov [rsp+100h+var_100], rdx ",icc,1
"mov rdi, r14   | * | mov [rsp+100h+var_D0], rcx ",icc,1
"mov [rsp+100h+var_100], rdx  | * | call __Znwm  ",icc,1
"mov [rsp+100h+var_D0], rcx  | * | mov rcx, [rsp+100h+var_D0] ",icc,2
"call __Znwm   | * | mov rdx, [rsp+100h+var_100] ",icc,1
"mov rcx, [rsp+100h+var_D0]  | * | loc_4010DE:  ",icc,1
"mov rdx, [rsp+100h+var_100]  | * | neg rdx ",icc,1
"loc_4010DE:   | * | add rdx, rcx ",icc,1
"neg rdx  | * | and rdx, 0FFFFFFFFFFFFFFFCh ",icc,1
"add rdx, rcx  | * | add rdx, rax ",icc,1
"and rdx, 0FFFFFFFFFFFFFFFCh  | * | jz short loc_4010F0 ",icc,1
"add rdx, rax  | * | mov [rdx], r13d ",icc,1
jz short loc_4010F0  | * | loc_4010F0:  ,icc,1
"mov [rdx], r13d  | * | mov r8, rcx ",icc,1
"loc_4010F0:   | * | mov rsi, ds:v[r15*8] ",icc,1
"mov r8, rcx  | * | sub r8, rsi ",icc,1
"mov rsi, ds:v[r15*8]  | * | sar r8, 2 ",icc,1
"sub r8, rsi  | * | test r8, r8 ",icc,1
"sar r8, 2  | * | jz short loc_401135 ",icc,1
"test r8, r8  | * | mov rdi, rax ",icc,1
"jz short loc_401135  | * | lea rdx, ds:0[r8*4] ",icc,1
"mov rdi, rax  | * | mov [rsp+100h+var_C8], r8 ",icc,1
"lea rdx, ds:0[r8*4]  | * | mov [rsp+100h+var_C0], rax ",icc,1
"mov [rsp+100h+var_C8], r8  | * | mov [rsp+100h+var_D0], rcx ",icc,1
"mov [rsp+100h+var_C0], rax  | * | call _intel_fast_memmove ",icc,1
"call _intel_fast_memmove  | * | mov rax, [rsp+100h+var_C0] ",icc,1
"mov rcx, [rsp+100h+var_D0]  | * | mov r8, [rsp+100h+var_C8] ",icc,1
"mov rax, [rsp+100h+var_C0]  | * | loc_401135:  ",icc,1
"mov r8, [rsp+100h+var_C8]  | * | mov r9, ds:qword_60C928[r15*8] ",icc,1
"loc_401135:   | * | lea r8, [rax+r8*4+4] ",icc,1
"mov r9, ds:qword_60C928[r15*8]  | * | sub r9, rcx ",icc,1
"lea r8, [rax+r8*4+4]  | * | sar r9, 2 ",icc,1
"sub r9, rcx  | * | test r9, r9 ",icc,1
"sar r9, 2  | * | jz short loc_40117F ",icc,1
"test r9, r9  | * | mov rdi, r8 ",icc,1
"jz short loc_40117F  | * | lea rdx, ds:0[r9*4] ",icc,1
"mov rdi, r8  | * | mov rsi, rcx ",icc,1
"lea rdx, ds:0[r9*4]  | * | mov [rsp+100h+var_B8], r8 ",icc,1
"mov rsi, rcx  | * | mov [rsp+100h+var_B0], r9 ",icc,1
"mov [rsp+100h+var_B8], r8  | * | mov [rsp+100h+var_C0], rax ",icc,2
"mov [rsp+100h+var_B0], r9  | * | call _intel_fast_memmove ",icc,1
"mov [rsp+100h+var_C0], rax  | * | mov rax, [rsp+100h+var_C0] ",icc,2
"call _intel_fast_memmove  | * | mov r9, [rsp+100h+var_B0] ",icc,1
"mov rax, [rsp+100h+var_C0]  | * | mov r8, [rsp+100h+var_B8] ",icc,2
"mov r9, [rsp+100h+var_B0]  | * | loc_40117F:  ",icc,1
"mov r8, [rsp+100h+var_B8]  | * | mov rdi, ds:v[r15*8]  ",icc,1
"loc_40117F:   | * | test rdi, rdi ",icc,1
"mov rdi, ds:v[r15*8]   | * | jz short loc_4011AF ",icc,1
"test rdi, rdi  | * | mov [rsp+100h+var_B8], r8 ",icc,1
"jz short loc_4011AF  | * | mov [rsp+100h+var_B0], r9 ",icc,1
"mov [rsp+100h+var_B0], r9  | * | call __ZdlPv  ",icc,1
"call __ZdlPv   | * | mov r9, [rsp+100h+var_B0] ",icc,1
"mov r9, [rsp+100h+var_B0]  | * | loc_4011AF:  ",icc,1
"mov r8, [rsp+100h+var_B8]  | * | add r14, rax ",icc,1
"loc_4011AF:   | * | lea rdx, [r8+r9*4] ",icc,1
"add r14, rax  | * | mov ds:v[r15*8], rax ",icc,1
"lea rdx, [r8+r9*4]  | * | mov ds:qword_60C928[r15*8], rdx ",icc,1
"mov ds:v[r15*8], rax  | * | mov ds:qword_60C930[r15*8], r14 ",icc,1
"mov ds:qword_60C928[r15*8], rdx  | * | jmp short loc_4011EC ",icc,1
"mov ds:qword_60C930[r15*8], r14  | * | loc_4011D0:  ",icc,1
"jmp short loc_4011EC  | * | test rcx, rcx ",icc,1
loc_4011D0:   | * | jz short loc_4011E0 ,icc,1
"test rcx, rcx  | * | mov [rcx], r13d ",icc,1
"jz short loc_4011E0  | * | mov rcx, ds:qword_60C928[r15*8] ",icc,1
"mov [rcx], r13d  | * | loc_4011E0:  ",icc,1
"mov rcx, ds:qword_60C928[r15*8]  | * | add rcx, 4 ",icc,1
"loc_4011E0:   | * | mov ds:qword_60C928[r15*8], rcx ",icc,1
"add rcx, 4  | * | loc_4011EC:  ",icc,1
"mov ds:qword_60C928[r15*8], rcx  | * | inc ebx ",icc,1
"loc_4011EC:   | * | add r12, 4 ",icc,1
"inc ebx  | * | mov eax, cs:n ",icc,1
"add r12, 4  | * | inc r13d ",icc,1
"mov eax, cs:n  | * | cmp eax, ebx ",icc,1
inc r13d  | * | jg loc_40102F ,icc,1
"cmp eax, ebx  | * | mov r15d, [rsp+100h+var_A8] ",icc,1
jg loc_40102F  | * | loc_401208:  ,icc,1
"mov r15d, [rsp+100h+var_A8]  | * | xor ecx, ecx ",icc,1
"loc_401208:   | * | mov bl, 1 ",icc,1
"xor ecx, ecx  | * | xor edx, edx ",icc,1
"mov bl, 1  | * | cmp eax, 1 ",icc,1
"xor edx, edx  | * | jle short loc_40125E ",icc,1
"cmp eax, 1  | * | loc_401213:  ",icc,1
"jle short loc_40125E  | * | movsxd rcx, ecx ",icc,1
"loc_401213:   | * | mov r9d, ds:p[rcx*4] ",icc,1
"movsxd rcx, ecx  | * | cmp r9d, ecx ",icc,1
"mov r9d, ds:p[rcx*4]  | * | jle loc_40195C ",icc,1
"cmp r9d, ecx  | * | inc ecx ",icc,1
jle loc_40195C  | * | inc rdx ,icc,1
"inc ecx  | * | mov r8, rdx ",icc,1
"inc rdx  | * | mov edi, ecx ",icc,1
"mov r8, rdx  | * | cmp ecx, r9d ",icc,1
"mov edi, ecx  | * | jge short loc_40124E ",icc,1
"cmp ecx, r9d  | * | loc_401236:  ",icc,1
"jge short loc_40124E  | * | cmp r9d, ds:p[r8*4] ",icc,1
loc_401236:   | * | jl loc_40195C ,icc,1
"cmp r9d, ds:p[r8*4]  | * | inc edi ",icc,1
jl loc_40195C  | * | inc r8 ,icc,1
"inc edi  | * | cmp edi, r9d ",icc,1
inc r8  | * | jl short loc_401236 ,icc,1
"cmp edi, r9d  | * | loc_40124E:  ",icc,1
jl short loc_401236  | * | nop word ptr [rax+rax+00000000h] ,icc,1
"loc_40124E:   | * | lea edi, [rcx+1] ",icc,1
"nop word ptr [rax+rax+00000000h]  | * | cmp eax, edi ",icc,1
"lea edi, [rcx+1]  | * | jg short loc_401213 ",icc,1
"cmp eax, edi  | * | loc_40125E:  ",icc,1
"jg short loc_401213  | * | mov edi, offset _ZSt4cout@@GLIBCXX_3_4 ",icc,1
"loc_40125E:   | * | mov esi, offset aCase  ",icc,1
"mov edi, offset _ZSt4cout@@GLIBCXX_3_4  | * | call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_PKc  ",icc,1
"mov esi, offset aCase   | * | mov rdi, rax ",icc,1
"call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_PKc   | * | mov esi, r15d ",icc,1
"mov rdi, rax  | * | call __ZNSolsEi  ",icc,1
"mov esi, r15d  | * | mov rdi, rax ",icc,2
"call __ZNSolsEi   | * | mov esi, offset asc_409580  ",icc,1
"mov rdi, rax  | * | call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_PKc  ",icc,2
"mov esi, offset asc_409580   | * | test bl, bl ",icc,1
call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_PKc   | * | jnz short loc_4012D2 ,icc,1
"test bl, bl  | * | mov edi, offset aImpossible  ",icc,1
"jnz short loc_4012D2  | * | xor eax, eax ",icc,1
"mov edi, offset aImpossible   | * | call _printf ",icc,1
"xor eax, eax  | * | loc_401295:  ",icc,1
"call _printf  | * | mov edi, offset _ZSt4cout@@GLIBCXX_3_4 ",icc,1
"loc_401295:   | * | mov esi, offset __ZSt4endlIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_  ",icc,1
"mov edi, offset _ZSt4cout@@GLIBCXX_3_4  | * | call __ZNSolsEPFRSoS_E  ",icc,1
"mov esi, offset __ZSt4endlIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_   | * | inc r15d ",icc,1
"call __ZNSolsEPFRSoS_E   | * | cmp r15d, [rsp+100h+var_90] ",icc,1
inc r15d  | * | jle loc_400F97 ,icc,1
"cmp r15d, [rsp+100h+var_90]  | * | mov r12, [rsp+100h+var_F8] ",icc,1
"jle loc_400F97  | * | mov r13, [rsp+100h+var_F0] ",icc,1
"mov r12, [rsp+100h+var_F8]  | * | mov r14, [rsp+100h+var_E8] ",icc,1
"mov r13, [rsp+100h+var_F0]  | * | mov r15, [rsp+100h+var_E0] ",icc,1
"mov r14, [rsp+100h+var_E8]  | * | mov rbx, [rsp+100h+var_D8] ",icc,1
"mov r15, [rsp+100h+var_E0]  | * | loc_4012CB:  ",icc,1
"mov rbx, [rsp+100h+var_D8]  | * | xor eax, eax ",icc,1
"loc_4012CB:   | * | mov rsp, rbp ",icc,1
"xor eax, eax  | * | pop rbp ",icc,2
"mov rsp, rbp  | * | retn ",icc,4
pop rbp  | * | loc_4012D2:  ,icc,1
"retn  | * | mov r8d, cs:n ",icc,1
"loc_4012D2:   | * | xor r14d, r14d ",icc,1
"mov r8d, cs:n  | * | movsxd r8, r8d ",icc,1
"xor r14d, r14d  | * | mov r12d, 1 ",icc,1
"movsxd r8, r8d  | * | mov ds:dword_61A69C[r8*4], 0 ",icc,1
"mov r12d, 1  | * | lea rbx, [r8+r8*2-3] ",icc,1
"mov ds:dword_61A69C[r8*4], 0  | * | mov rsi, ds:qword_60C928[rbx*8] ",icc,1
"lea rbx, [r8+r8*2-3]  | * | mov rdx, rsi ",icc,1
"mov rsi, ds:qword_60C928[rbx*8]  | * | mov rdi, ds:v[rbx*8] ",icc,1
"mov rdx, rsi  | * | sub rdx, rdi ",icc,1
"mov rdi, ds:v[rbx*8]  | * | shr rdx, 2 ",icc,1
"sub rdx, rdi  | * | lea r13, [r8-1] ",icc,1
"shr rdx, 2  | * | test edx, edx ",icc,1
"lea r13, [r8-1]  | * | jz loc_4013DD ",icc,1
"test edx, edx  | * | call _ZSt4sortIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEEEvT_S7_  ",icc,1
"jz loc_4013DD  | * | mov rcx, ds:qword_60C928[rbx*8] ",icc,1
"call _ZSt4sortIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEEEvT_S7_   | * | xor r8d, r8d ",icc,2
"mov rcx, ds:qword_60C928[rbx*8]  | * | mov rdx, ds:v[rbx*8] ",icc,1
"xor r8d, r8d  | * | sub rcx, rdx ",icc,2
"mov rdx, ds:v[rbx*8]  | * | shr rcx, 2 ",icc,1
"sub rcx, rdx  | * | test ecx, ecx ",icc,2
"shr rcx, 2  | * | jle loc_401950 ",icc,1
"test ecx, ecx  | * | mov edi, r13d ",icc,1
"jle loc_401950  | * | mov eax, r14d ",icc,1
"mov edi, r13d  | * | mov ecx, dword ptr ds:y[r13*4] ",icc,1
"mov eax, r14d  | * | mov r14, rbx ",icc,1
"mov ecx, dword ptr ds:y[r13*4]  | * | mov [rsp+100h+var_A0], edi ",icc,1
"mov r14, rbx  | * | mov r9d, r12d ",icc,1
"mov [rsp+100h+var_A0], edi  | * | mov [rsp+100h+var_A8], r15d ",icc,1
"mov r9d, r12d  | * | mov r12, r8 ",icc,1
"mov [rsp+100h+var_A8], r15d  | * | loc_401363:  ",icc,1
"mov r12, r8  | * | mov ebx, [rdx+r12*4] ",icc,1
"loc_401363:   | * | movsxd rbx, ebx ",icc,1
"mov ebx, [rdx+r12*4]  | * | mov r15d, [rsp+100h+var_A0] ",icc,1
"movsxd rbx, ebx  | * | mov edi, ebx  ",icc,1
"mov r15d, [rsp+100h+var_A0]  | * | sub r15d, ebx ",icc,1
"mov edi, ebx   | * | imul eax, r15d ",icc,1
"sub r15d, ebx  | * | mov esi, r15d  ",icc,1
"imul eax, r15d  | * | cdq ",icc,1
"mov esi, r15d   | * | idiv r9d ",icc,1
"cdq  | * | sub ecx, eax ",icc,2
idiv r9d  | * | dec ecx ,icc,1
"sub ecx, eax  | * | mov dword ptr ds:y[rbx*4], ecx ",icc,1
"dec ecx  | * | mov edx, dword ptr ds:y[r13*4] ",icc,2
"mov dword ptr ds:y[rbx*4], ecx  | * | sub edx, ecx  ",icc,1
"mov edx, dword ptr ds:y[r13*4]  | * | call _Z2goiii  ",icc,2
"sub edx, ecx   | * | mov rsi, ds:qword_60C928[r14*8] ",icc,1
call _Z2goiii   | * | inc r12 ,icc,1
"mov rsi, ds:qword_60C928[r14*8]  | * | mov rdx, ds:v[r14*8] ",icc,1
"inc r12  | * | sub rsi, rdx ",icc,1
"mov rdx, ds:v[r14*8]  | * | shr rsi, 2 ",icc,1
"sub rsi, rdx  | * | mov r9d, r15d ",icc,1
"shr rsi, 2  | * | mov eax, dword ptr ds:y[rbx*4] ",icc,1
"mov r9d, r15d  | * | neg eax ",icc,1
"mov eax, dword ptr ds:y[rbx*4]  | * | movsxd rdi, esi ",icc,1
"neg eax  | * | mov ecx, dword ptr ds:y[r13*4] ",icc,2
"movsxd rdi, esi  | * | add eax, ecx ",icc,1
"mov ecx, dword ptr ds:y[r13*4]  | * | cmp r12, rdi ",icc,1
"add eax, ecx  | * | jl short loc_401363 ",icc,1
"cmp r12, rdi  | * | mov r15d, [rsp+100h+var_A8] ",icc,1
"jl short loc_401363  | * | mov r8d, cs:n ",icc,1
"mov r15d, [rsp+100h+var_A8]  | * | loc_4013DD:  ",icc,1
"mov r8d, cs:n  | * | xor r12d, r12d ",icc,1
"loc_4013DD:   | * | test r8d, r8d ",icc,1
"xor r12d, r12d  | * | jle loc_4015A1 ",icc,1
"test r8d, r8d  | * | cmp r8d, 10h ",icc,1
jle loc_4015A1  | * | jl loc_401949 ,icc,1
"cmp r8d, 10h  | * | mov ecx, r8d ",icc,1
