idiom,label,count
"public _start  | * | xor ebp, ebp ",icc,1
"lea rdx, [rsp+80h+var_50]  | * | lea rdi, [rsp+80h+var_58] ",icc,7
"call __ZNSsC1EPKcRKSaIcE   | * | lea rsi, [rsp+80h+var_60] ",icc,7
"lea rdi, [rsp+80h+var_58]  | * | call _Z3addSsSs  ",icc,7
"lea rsi, [rsp+80h+var_60]  | * | mov rdi, [rsp+80h+var_60] ",icc,7
"call _Z3addSsSs   | * | lea rdx, [rdi-18h] ",icc,7
"lea rdx, [rdi-18h]  | * | jnz loc_401F51 ",icc,1
"cmp rdx, r12  | * | loc_40158B:  ",icc,1
"jnz loc_401F51  | * | mov rdi, [rsp+80h+var_58] ",icc,1
"loc_40158B:   | * | lea rdx, [rdi-18h] ",icc,1
"mov rdi, [rsp+80h+var_58]  | * | cmp rdx, r12 ",icc,7
"lea rdx, [rdi-18h]  | * | jnz loc_401F15 ",icc,1
"cmp rdx, r12  | * | loc_40159D:  ",icc,1
"jnz loc_401F15  | * | mov esi, (offset aConversionRunT+20h)  ",icc,1
"loc_40159D:   | * | lea rdi, [rsp+80h+var_58] ",icc,1
"mov esi, (offset aConversionRunT+20h)   | * | lea rdx, [rsp+80h+var_4F] ",icc,1
"lea rdx, [rsp+80h+var_4F]  | * | mov esi, (offset aSsse3+4)  ",icc,1
"mov esi, (offset aSsse3+4)   | * | lea rdx, [rsp+80h+var_50] ",icc,1
"lea rdx, [rdi-18h]  | * | jnz loc_401E51 ",icc,1
"cmp rdx, r12  | * | loc_4015E6:  ",icc,1
"jnz loc_401E51  | * | mov rdi, [rsp+80h+var_58] ",icc,1
"loc_4015E6:   | * | lea rdx, [rdi-18h] ",icc,1
"lea rdx, [rdi-18h]  | * | jnz loc_401E15 ",icc,1
"cmp rdx, r12  | * | loc_4015F8:  ",icc,1
"jnz loc_401E15  | * | mov esi, offset unk_404A74 ",icc,1
"loc_4015F8:   | * | lea rdi, [rsp+80h+var_58] ",icc,1
"mov esi, offset unk_404A74  | * | lea rdx, [rsp+80h+var_4F] ",icc,1
"lea rdx, [rsp+80h+var_4F]  | * | mov esi, offset unk_404A78 ",icc,1
"mov esi, offset unk_404A78  | * | lea rdx, [rsp+80h+var_50] ",icc,1
"lea rdx, [rdi-18h]  | * | jnz loc_401D51 ",icc,1
"cmp rdx, r12  | * | loc_401641:  ",icc,1
"jnz loc_401D51  | * | mov rdi, [rsp+80h+var_58] ",icc,1
"loc_401641:   | * | lea rdx, [rdi-18h] ",icc,1
"lea rdx, [rdi-18h]  | * | jnz loc_401D15 ",icc,1
"cmp rdx, r12  | * | loc_401653:  ",icc,1
"jnz loc_401D15  | * | mov esi, (offset aIntelRPentiumR+34h)  ",icc,1
"loc_401653:   | * | lea rdi, [rsp+80h+var_58] ",icc,1
"mov esi, (offset aIntelRPentiumR+34h)   | * | lea rdx, [rsp+80h+var_4F] ",icc,1
"lea rdx, [rsp+80h+var_4F]  | * | mov esi, offset unk_404A7C ",icc,1
"mov esi, offset unk_404A7C  | * | lea rdx, [rsp+80h+var_50] ",icc,1
"lea rdx, [rdi-18h]  | * | jnz loc_401C51 ",icc,1
"cmp rdx, r12  | * | loc_40169C:  ",icc,1
"jnz loc_401C51  | * | mov rdi, [rsp+80h+var_58] ",icc,1
"loc_40169C:   | * | lea rdx, [rdi-18h] ",icc,1
"lea rdx, [rdi-18h]  | * | jnz loc_401C15 ",icc,1
"cmp rdx, r12  | * | loc_4016AE:  ",icc,1
"jnz loc_401C15  | * | mov esi, offset unk_404A80 ",icc,1
"loc_4016AE:   | * | lea rdi, [rsp+80h+var_58] ",icc,1
"mov esi, offset unk_404A80  | * | lea rdx, [rsp+80h+var_4F] ",icc,1
"lea rdx, [rsp+80h+var_4F]  | * | mov esi, offset unk_404A84 ",icc,1
"mov esi, offset unk_404A84  | * | lea rdx, [rsp+80h+var_50] ",icc,1
"lea rdx, [rdi-18h]  | * | jnz loc_401B51 ",icc,1
"cmp rdx, r12  | * | loc_4016F7:  ",icc,1
"jnz loc_401B51  | * | mov rdi, [rsp+80h+var_58] ",icc,1
"loc_4016F7:   | * | lea rdx, [rdi-18h] ",icc,1
"lea rdx, [rdi-18h]  | * | jnz loc_401B15 ",icc,1
"cmp rdx, r12  | * | loc_401709:  ",icc,1
"jnz loc_401B15  | * | mov esi, offset unk_404A88 ",icc,1
"loc_401709:   | * | lea rdi, [rsp+80h+var_58] ",icc,1
"mov esi, offset unk_404A88  | * | lea rdx, [rsp+80h+var_4F] ",icc,1
"lea rdx, [rsp+80h+var_4F]  | * | mov esi, offset unk_404A8C ",icc,1
"mov esi, offset unk_404A8C  | * | lea rdx, [rsp+80h+var_50] ",icc,1
"lea rdx, [rdi-18h]  | * | jnz loc_401A51 ",icc,1
"cmp rdx, r12  | * | loc_401752:  ",icc,1
"jnz loc_401A51  | * | mov rdi, [rsp+80h+var_58] ",icc,1
"loc_401752:   | * | lea rdx, [rdi-18h] ",icc,1
"lea rdx, [rdi-18h]  | * | jnz loc_401A15 ",icc,1
"cmp rdx, r12  | * | loc_401764:  ",icc,1
"jnz loc_401A15  | * | mov esi, offset unk_404A90 ",icc,1
"loc_401764:   | * | lea rdi, [rsp+80h+var_58] ",icc,1
"mov esi, offset unk_404A90  | * | lea rdx, [rsp+80h+var_4F] ",icc,1
"lea rdx, [rsp+80h+var_4F]  | * | mov esi, offset unk_404A94 ",icc,1
"mov esi, offset unk_404A94  | * | lea rdx, [rsp+80h+var_50] ",icc,1
"lea rdx, [rdi-18h]  | * | jnz loc_401956 ",icc,1
"cmp rdx, r12  | * | loc_4017AD:  ",icc,1
"jnz loc_401956  | * | mov rdi, [rsp+80h+var_58] ",icc,1
"loc_4017AD:   | * | lea rdx, [rdi-18h] ",icc,1
"lea rdx, [rdi-18h]  | * | jnz loc_40191A ",icc,1
"cmp rdx, r12  | * | loc_4017BF:  ",icc,1
"jnz loc_40191A  | * | mov edi, offset _ZSt3cin@@GLIBCXX_3_4 ",icc,1
"loc_4017BF:   | * | lea rsi, [rsp+80h+var_78] ",icc,1
"mov edi, offset _ZSt3cin@@GLIBCXX_3_4  | * | call __ZNSirsERi  ",icc,3
"lea rsi, [rsp+80h+var_78]  | * | mov esi, dword ptr [rsp+80h+var_78] ",icc,1
"call __ZNSirsERi   | * | xor r12d, r12d ",icc,1
"mov esi, dword ptr [rsp+80h+var_78]  | * | test esi, esi ",icc,1
"xor r12d, r12d  | * | jle loc_4018BD ",icc,1
"test esi, esi  | * | mov [rsp+80h+var_68], r13 ",icc,1
jle loc_4018BD  | * | loc_4017E2:  ,icc,1
"mov [rsp+80h+var_68], r13  | * | mov edi, offset _ZSt4cerr@@GLIBCXX_3_4 ",icc,1
"loc_4017E2:   | * | mov esi, r12d ",icc,1
"mov edi, offset _ZSt4cerr@@GLIBCXX_3_4  | * | call __ZNSolsEi  ",icc,1
"mov esi, r12d  | * | mov rdi, rax ",icc,1
"call __ZNSolsEi   | * | mov esi, offset unk_404A98 ",icc,2
"mov rdi, rax  | * | call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_PKc  ",icc,2
"mov esi, offset unk_404A98  | * | mov rdi, rax ",icc,2
"call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_PKc   | * | mov esi, dword ptr [rsp+80h+var_78] ",icc,2
"mov rdi, rax  | * | call __ZNSolsEi  ",icc,2
"mov esi, dword ptr [rsp+80h+var_78]  | * | mov rdi, rax ",icc,2
"call __ZNSolsEi   | * | mov esi, 20h  ",icc,2
"mov rdi, rax  | * | call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_c  ",icc,2
"mov esi, 20h   | * | mov r13, rax ",icc,1
call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_c   | * | call _clock ,icc,2
"mov r13, rax  | * | mov rdi, r13 ",icc,1
"call _clock  | * | mov rsi, rax ",icc,2
"mov rdi, r13  | * | call __ZNSolsEl  ",icc,1
"mov rsi, rax  | * | mov rdi, rax ",icc,2
"call __ZNSolsEl   | * | mov esi, offset __ZSt4endlIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_  ",icc,2
"mov rdi, rax  | * | call __ZNSolsEPFRSoS_E  ",icc,3
"mov esi, offset __ZSt4endlIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_   | * | mov edi, offset _ZSt3cin@@GLIBCXX_3_4 ",icc,1
"call __ZNSolsEPFRSoS_E   | * | mov esi, offset k ",icc,1
"mov esi, offset k  | * | mov edi, offset format  ",icc,2
"call __ZNSirsERi   | * | mov esi, offset buf ",icc,2
"mov edi, offset format   | * | xor eax, eax ",icc,2
"mov esi, offset buf  | * | call _scanf ",icc,2
"xor eax, eax  | * | mov edx, offset buf ",icc,2
"call _scanf  | * | mov rcx, rdx ",icc,2
"mov edx, offset buf  | * | and rdx, 0FFFFFFFFFFFFFFF0h ",icc,2
"mov rcx, rdx  | * | pxor xmm0, xmm0 ",icc,3
"and rdx, 0FFFFFFFFFFFFFFF0h  | * | pcmpeqb xmm0, xmmword ptr [rdx] ",icc,3
"pxor xmm0, xmm0  | * | pmovmskb eax, xmm0 ",icc,3
"pcmpeqb xmm0, xmmword ptr [rdx]  | * | and ecx, 0Fh ",icc,3
"pmovmskb eax, xmm0  | * | shr eax, cl ",icc,3
"and ecx, 0Fh  | * | bsf eax, eax ",icc,3
"shr eax, cl  | * | jnz short loc_401882 ",icc,1
"bsf eax, eax  | * | mov rax, rdx ",icc,3
"jnz short loc_401882  | * | add rdx, rcx ",icc,1
"mov rax, rdx  | * | call __intel_sse2_strlen ",icc,3
"add rdx, rcx  | * | loc_401882:  ",icc,1
"call __intel_sse2_strlen  | * | mov edi, offset s  ",icc,2
"loc_401882:   | * | mov esi, offset buf  ",icc,1
"mov edi, offset s   | * | mov rdx, rax  ",icc,2
"mov esi, offset buf   | * | call __ZNSs6assignEPKcm  ",icc,1
"mov rdx, rax   | * | inc r12d ",icc,1
"call __ZNSs6assignEPKcm   | * | mov edi, offset aCaseD  ",icc,1
"inc r12d  | * | mov esi, r12d ",icc,1
"mov edi, offset aCaseD   | * | xor eax, eax ",icc,1
"mov esi, r12d  | * | call _printf ",icc,1
"xor eax, eax  | * | call _Z5solvev  ",icc,1
"call _printf  | * | mov esi, dword ptr [rsp+80h+var_78] ",icc,1
"call _Z5solvev   | * | cmp r12d, esi ",icc,1
"mov esi, dword ptr [rsp+80h+var_78]  | * | jl loc_4017E2 ",icc,1
"cmp r12d, esi  | * | mov r13, [rsp+80h+var_68] ",icc,1
jl loc_4017E2  | * | loc_4018BD:  ,icc,1
"mov r13, [rsp+80h+var_68]  | * | mov edi, offset _ZSt4cerr@@GLIBCXX_3_4 ",icc,1
loc_4018BD:   | * | call __ZNSolsEi  ,icc,1
"mov edi, offset _ZSt4cerr@@GLIBCXX_3_4  | * | mov rdi, rax ",icc,1
"mov esi, 20h   | * | mov r12, rax ",icc,1
"mov r12, rax  | * | mov rdi, r12 ",icc,1
"mov rdi, r12  | * | call __ZNSolsEl  ",icc,1
"mov esi, offset __ZSt4endlIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_   | * | xor eax, eax ",icc,1
"call __ZNSolsEPFRSoS_E   | * | add rsp, 78h ",icc,1
"xor eax, eax  | * | pop r12 ",icc,1
"add rsp, 78h  | * | mov rsp, rbp ",icc,1
pop r12  | * | pop rbp ,icc,1
"mov rsp, rbp  | * | retn ",icc,1
pop rbp  | * | loc_40191A:  ,icc,1
"retn  | * | mov eax, 0 ",icc,1
"loc_40191A:   | * | test rax, rax ",icc,1
"mov eax, 0  | * | jz short loc_401933 ",icc,1
"test rax, rax  | * | add rdi, 0FFFFFFFFFFFFFFF8h ",icc,16
"jz short loc_401933  | * | mov ecx, 0FFFFFFFFh ",icc,1
"add rdi, 0FFFFFFFFFFFFFFF8h  | * | lock xadd [rdi], ecx ",icc,16
"mov ecx, 0FFFFFFFFh  | * | jmp short loc_40193C ",icc,1
"lock xadd [rdi], ecx  | * | loc_401933:  ",icc,1
"jmp short loc_40193C  | * | mov ecx, [rdx+10h] ",icc,1
"loc_401933:   | * | lea eax, [rcx-1] ",icc,1
"mov ecx, [rdx+10h]  | * | mov [rdx+10h], eax ",icc,16
"lea eax, [rcx-1]  | * | loc_40193C:  ",icc,1
"mov [rdx+10h], eax  | * | test ecx, ecx ",icc,16
loc_40193C:   | * | jg loc_4017BF ,icc,1
"test ecx, ecx  | * | mov rdi, rdx ",icc,16
"jg loc_4017BF  | * | lea rsi, [rsp+80h+var_80+1] ",icc,1
"mov rdi, rdx  | * | call __ZNSs4_Rep10_M_destroyERKSaIcE  ",icc,16
"lea rsi, [rsp+80h+var_80+1]  | * | jmp loc_4017BF ",icc,1
call __ZNSs4_Rep10_M_destroyERKSaIcE   | * | loc_401956:  ,icc,1
"jmp loc_4017BF  | * | mov eax, 0 ",icc,1
"loc_401956:   | * | test rax, rax ",icc,1
"mov eax, 0  | * | jz short loc_40196F ",icc,1
"jz short loc_40196F  | * | mov ecx, 0FFFFFFFFh ",icc,1
"mov ecx, 0FFFFFFFFh  | * | jmp short loc_401978 ",icc,1
"lock xadd [rdi], ecx  | * | loc_40196F:  ",icc,1
"jmp short loc_401978  | * | mov ecx, [rdx+10h] ",icc,1
"loc_40196F:   | * | lea eax, [rcx-1] ",icc,1
"lea eax, [rcx-1]  | * | loc_401978:  ",icc,1
loc_401978:   | * | jg loc_4017AD ,icc,1
"jg loc_4017AD  | * | lea rsi, [rsp+80h+var_80] ",icc,1
"lea rsi, [rsp+80h+var_80]  | * | jmp loc_4017AD ",icc,1
"call __ZNSs4_Rep10_M_destroyERKSaIcE   | * | mov [rsp-8+arg_0], rax ",icc,16
"jmp loc_4017AD  | * | mov rdi, [rsp-8+arg_18] ",icc,1
"mov [rsp-8+arg_0], rax  | * | mov eax, offset _ZNSs4_Rep20_S_empty_rep_storageE@@GLIBCXX_3_4 ",icc,8
"mov rdi, [rsp-8+arg_18]  | * | lea r12, [rdi-18h] ",icc,8
"mov eax, offset _ZNSs4_Rep20_S_empty_rep_storageE@@GLIBCXX_3_4  | * | cmp r12, rax ",icc,16
"lea r12, [rdi-18h]  | * | jnz short loc_4019E6 ",icc,1
"cmp r12, rax  | * | loc_4019A9:  ",icc,1
"jnz short loc_4019E6  | * | mov rdi, [rsp-8+arg_20] ",icc,1
"loc_4019A9:   | * | mov eax, offset _ZNSs4_Rep20_S_empty_rep_storageE@@GLIBCXX_3_4 ",icc,1
"mov rdi, [rsp-8+arg_20]  | * | lea r12, [rdi-18h] ",icc,8
"lea r12, [rdi-18h]  | * | jnz short loc_4019C6 ",icc,1
"cmp r12, rax  | * | loc_4019BC:  ",icc,1
"jnz short loc_4019C6  | * | mov rdi, [rsp-8+arg_0]  ",icc,1
loc_4019BC:   | * | call __Unwind_Resume ,icc,1
"mov rdi, [rsp-8+arg_0]   | * | loc_4019C6:  ",icc,1
"call __Unwind_Resume  | * | add rdi, 0FFFFFFFFFFFFFFF8h  ",icc,1
"loc_4019C6:   | * | mov esi, 0FFFFFFFFh  ",icc,1
"add rdi, 0FFFFFFFFFFFFFFF8h   | * | call _ZN9__gnu_cxx27__exchange_and_add_dispatchEPii  ",icc,16
"mov esi, 0FFFFFFFFh   | * | test eax, eax ",icc,16
call _ZN9__gnu_cxx27__exchange_and_add_dispatchEPii   | * | jg short loc_4019BC ,icc,1
"test eax, eax  | * | mov rdi, r12 ",icc,16
"jg short loc_4019BC  | * | lea rsi, [rsp+0] ",icc,1
"mov rdi, r12  | * | call __ZNSs4_Rep10_M_destroyERKSaIcE  ",icc,16
"lea rsi, [rsp+0]  | * | jmp short loc_4019BC ",icc,1
call __ZNSs4_Rep10_M_destroyERKSaIcE   | * | loc_4019E6:  ,icc,1
"jmp short loc_4019BC  | * | add rdi, 0FFFFFFFFFFFFFFF8h  ",icc,1
"loc_4019E6:   | * | mov esi, 0FFFFFFFFh  ",icc,1
call _ZN9__gnu_cxx27__exchange_and_add_dispatchEPii   | * | jg short loc_4019A9 ,icc,1
"jg short loc_4019A9  | * | lea rsi, [rsp+1] ",icc,1
"lea rsi, [rsp+1]  | * | jmp short loc_4019A9 ",icc,1
jmp short loc_4019A9  | * | jmp short loc_4019A9 ,icc,1
"mov [rsp-8+arg_0], rax  | * | mov [rsp-8+arg_0], rax ",icc,8
jmp short loc_4019A9  | * | jmp short loc_4019BC ,icc,1
"mov [rsp-8+arg_0], rax  | * | loc_401A15:  ",icc,1
"jmp short loc_4019BC  | * | mov eax, 0 ",icc,1
"loc_401A15:   | * | test rax, rax ",icc,1
"mov eax, 0  | * | jz short loc_401A2E ",icc,1
"jz short loc_401A2E  | * | mov ecx, 0FFFFFFFFh ",icc,1
"mov ecx, 0FFFFFFFFh  | * | jmp short loc_401A37 ",icc,1
"lock xadd [rdi], ecx  | * | loc_401A2E:  ",icc,1
"jmp short loc_401A37  | * | mov ecx, [rdx+10h] ",icc,1
"loc_401A2E:   | * | lea eax, [rcx-1] ",icc,1
"lea eax, [rcx-1]  | * | loc_401A37:  ",icc,1
loc_401A37:   | * | jg loc_401764 ,icc,1
"jg loc_401764  | * | lea rsi, [rsp+80h+var_69] ",icc,1
"lea rsi, [rsp+80h+var_69]  | * | jmp loc_401764 ",icc,1
call __ZNSs4_Rep10_M_destroyERKSaIcE   | * | loc_401A51:  ,icc,1
"jmp loc_401764  | * | mov eax, 0 ",icc,1
"loc_401A51:   | * | test rax, rax ",icc,1
"mov eax, 0  | * | jz short loc_401A6A ",icc,1
"jz short loc_401A6A  | * | mov ecx, 0FFFFFFFFh ",icc,1
"mov ecx, 0FFFFFFFFh  | * | jmp short loc_401A73 ",icc,1
"lock xadd [rdi], ecx  | * | loc_401A6A:  ",icc,1
"jmp short loc_401A73  | * | mov ecx, [rdx+10h] ",icc,1
"loc_401A6A:   | * | lea eax, [rcx-1] ",icc,1
"lea eax, [rcx-1]  | * | loc_401A73:  ",icc,1
loc_401A73:   | * | jg loc_401752 ,icc,1
"jg loc_401752  | * | lea rsi, [rsp+80h+var_6A] ",icc,1
"lea rsi, [rsp+80h+var_6A]  | * | jmp loc_401752 ",icc,1
"jmp loc_401752  | * | mov rdi, [rsp-8+arg_18] ",icc,1
"lea r12, [rdi-18h]  | * | jnz short loc_401AE3 ",icc,1
"cmp r12, rax  | * | loc_401AA5:  ",icc,1
"jnz short loc_401AE3  | * | mov rdi, [rsp-8+arg_20] ",icc,1
"loc_401AA5:   | * | mov eax, offset _ZNSs4_Rep20_S_empty_rep_storageE@@GLIBCXX_3_4 ",icc,1
"lea r12, [rdi-18h]  | * | jz loc_4019BC ",icc,7
